#Stereo rect[ms], MP culling[ms], MP creation[ms], LBA[ms], KF culling[ms], Total[ms]
12.530047,0.295130,22.581983,55.487754,55.487754,483.747622
14.552057,0.389058,27.748040,28.996708,28.996708,465.350047
10.249413,0.264939,33.971632,36.550727,36.550727,416.115327
10.192061,0.288985,21.081637,35.679374,35.679374,393.364808
12.707894,0.505432,31.067762,27.730594,27.730594,400.634884
9.329925,0.519859,24.452915,30.492349,30.492349,280.026831
9.184598,0.443397,27.387010,51.264883,51.264883,357.387890
10.800681,0.418253,21.090085,36.361028,36.361028,331.365022
10.967308,0.455695,41.194340,32.125145,32.125145,427.335112
11.987651,0.515420,35.417777,50.313130,50.313130,360.511215
8.824954,0.399187,23.931268,33.290169,33.290169,392.915097
11.014240,0.482397,23.743609,44.630285,44.630285,344.951516
12.135293,0.485968,22.052575,23.407206,23.407206,302.619456
9.203646,0.577269,17.126137,26.216712,26.216712,259.511807
9.878887,0.353290,32.690613,44.978635,44.978635,358.279025
11.268029,0.461002,37.739603,68.956678,68.956678,393.935614
8.904990,0.451586,29.813236,38.115769,38.115769,356.656499
10.691272,0.372575,30.374846,27.976049,27.976049,320.444126
14.020808,0.830581,27.238566,34.866801,34.866801,435.225567
9.879079,0.370010,26.174678,15.666935,15.666935,367.301390
11.083220,0.493958,20.053967,41.676144,41.676144,335.475059
11.056837,0.532695,26.686338,40.534982,40.534982,382.936736
10.070490,0.553956,21.988060,31.806566,31.806566,331.957386
8.394168,0.277071,18.277948,36.646140,36.646140,328.996847
12.699098,0.409996,27.495003,36.086574,36.086574,475.198111
8.703989,0.259718,22.948573,31.446309,31.446309,415.681821
10.481386,0.310646,25.782753,23.171168,23.171168,291.902809
10.315652,0.286470,31.653094,45.602307,45.602307,404.425418
16.747817,0.405389,32.139026,77.009006,77.009006,670.244278
14.158961,0.348072,39.379856,51.980434,51.980434,679.929247
18.426527,0.271549,79.015795,22.125944,22.125944,379.173147
11.482962,0.221915,27.473011,48.743318,48.743318,503.607277
12.029427,0.244769,41.640620,42.001315,42.001315,593.912909
18.699687,0.398564,53.514917,40.279423,40.279423,610.826099
11.763945,0.419735,38.905964,24.520479,24.520479,493.454608
12.859545,0.228749,41.369134,46.479725,46.479725,578.033184
14.357637,0.369162,39.621824,38.573096,38.573096,539.422057
13.182185,0.409985,31.090430,31.119891,31.119891,531.342519
12.476870,0.488587,49.890848,41.988558,41.988558,602.439758
12.233687,0.437098,31.538048,30.136609,30.136609,599.574455
12.056213,0.337384,28.935518,51.702032,51.702032,588.212917
14.837360,0.323737,40.019415,42.444395,42.444395,630.125730
16.730312,0.617559,37.836613,48.400953,48.400953,696.582383
14.850787,0.281209,43.292061,60.316715,60.316715,633.953018
16.593226,0.282010,33.589038,35.207327,35.207327,590.207698
15.749922,0.239299,34.683197,55.934076,55.934076,682.038028
12.786869,0.325765,47.294309,94.204044,94.204044,680.264008
19.488932,4.819318,57.955709,81.432925,81.432925,742.710362
14.628089,0.202942,48.374447,50.778850,50.778850,696.825046
15.489712,0.264176,46.915451,46.909628,46.909628,678.416054
10.978907,0.194877,34.015421,38.254016,38.254016,489.452091
