#LBA time[ms], KF opt[#], KF fixed[#], MP[#], Edges[#]
25.381344,10,15,0,9174
5.690058,13,16,0,10937
6.141896,13,14,0,10785
9.373798,13,15,0,10564
2.714139,14,15,0,11078
2.659207,15,15,0,11532
2.840344,16,15,0,11949
2.909125,17,15,0,12427
21.655681,16,15,0,11784
5.819022,15,14,0,11223
7.400449,15,15,0,11367
2.878470,16,15,0,11853
5.415460,14,17,0,10541
2.699441,12,19,0,9542
4.094347,13,17,0,9981
5.225944,9,22,0,8218
4.125866,9,21,0,8238
2.991991,9,22,0,8320
2.338501,9,23,0,8535
5.591856,10,23,0,9333
5.486268,10,24,0,9292
2.403340,9,26,0,8292
3.740456,10,26,0,8866
7.015082,11,26,0,9620
5.649362,11,21,0,9903
6.810134,11,17,0,10156
7.785414,11,14,0,10257
5.860179,10,11,0,9291
4.135846,11,11,0,9591
4.233147,12,11,0,10310
7.408356,13,11,0,11093
4.201757,13,12,0,11343
11.251788,13,12,0,11712
3.650493,13,12,0,12069
2.650107,12,14,0,12238
4.578015,12,12,0,11753
2.652008,12,12,0,11658
12.821073,13,12,0,12480
3.292907,13,12,0,12686
3.149032,13,11,0,12943
3.302617,13,12,0,13285
5.904344,13,12,0,13445
23.822236,14,12,0,14030
24.565571,15,12,0,14558
3.756223,16,12,0,15164
6.542536,16,13,0,15221
16.725955,17,13,0,15878
4.083194,18,13,0,16683
12.529479,20,12,0,18010
6.723574,20,13,0,18148
4.882573,21,13,0,18909
7.377082,22,13,0,19602
16.134098,22,14,0,19699
7.932163,21,15,0,19826
9.864696,18,18,0,19095
15.063836,15,14,0,13511
9.104889,15,15,0,13310
3.860750,16,15,0,13832
3.265945,14,17,0,12788
8.228660,15,17,0,13273
4.298490,15,18,0,13156
6.819779,12,21,0,10959
9.749356,13,21,0,11592
3.930277,14,21,0,12160
3.700949,15,21,0,12690
11.092851,15,22,0,13058
9.317215,14,24,0,12285
15.013614,13,26,0,10264
6.111992,14,26,0,10564
29.269211,15,26,0,10928
4.424447,14,27,0,10186
9.505728,15,27,0,10812
9.179063,15,28,0,11092
4.524087,15,29,0,11186
7.923694,14,26,0,10458
9.323786,17,29,0,12197
12.143553,17,29,0,12693
4.923963,18,29,0,13148
21.365588,15,28,0,11218
15.953120,14,28,0,10845
13.719466,12,26,0,10389
28.034829,10,23,0,9079
5.997046,10,24,0,9281
29.527895,8,27,0,9525
10.355830,8,26,0,8598
6.584983,9,26,0,9224
33.419284,10,26,0,9923
31.914364,10,27,0,9955
9.344186,11,27,0,10629
32.923304,12,27,0,11296
6.807045,12,28,0,11099
39.695142,13,28,0,11749
10.023860,14,28,0,12393
14.671918,14,29,0,12173
6.371343,15,29,0,12825
12.666353,16,29,0,13325
8.251886,17,29,0,13816
22.658437,18,29,0,14282
12.559249,19,29,0,14844
11.870601,19,29,0,14860
6.836055,19,30,0,15279
8.992608,18,17,0,13925
5.146362,14,12,0,11691
8.084625,12,15,0,10576
8.760787,11,17,0,10019
9.148373,11,16,0,9884
3.042994,12,16,0,10368
7.967014,12,17,0,10362
7.234579,13,17,0,11106
7.077078,13,18,0,11862
7.627309,11,21,0,10217
8.855573,12,21,0,10850
4.956453,13,21,0,11648
33.877704,14,21,0,12351
3.802522,12,24,0,10944
9.327575,12,25,0,10872
4.957636,12,26,0,11031
23.951728,13,26,0,11660
5.164250,11,29,0,10431
10.266030,11,30,0,10466
24.360126,11,31,0,10384
9.523182,9,34,0,8823
8.472358,7,25,0,6800
10.277325,6,27,0,5800
4.228031,5,20,0,5174
6.544577,6,20,0,5629
3.799193,6,18,0,5630
6.410877,6,19,0,5578
4.979043,7,19,0,5980
5.396975,7,20,0,5937
5.270664,8,29,0,6348
5.054115,8,21,0,6375
3.116320,8,22,0,6454
48.162099,9,22,0,6927
11.370161,8,24,0,6471
5.423850,9,24,0,6866
10.530541,8,18,0,6256
7.542295,9,18,0,6519
5.311144,10,18,0,6762
4.873784,8,21,0,5677
6.483582,7,23,0,5353
2.662116,7,24,0,5415
3.966816,7,14,0,5448
3.562986,7,15,0,5455
7.240760,6,12,0,5017
7.808480,8,16,0,5808
38.846751,8,12,0,5903
11.440087,7,14,0,5539
35.267390,8,14,0,6070
2.258231,9,14,0,6601
8.331496,10,14,0,7153
5.086999,11,14,0,7691
5.129142,12,14,0,8344
3.589521,12,12,0,8726
3.150275,13,12,0,9470
1.867618,14,12,0,10050
5.143543,14,11,0,10356
4.376129,12,11,0,9762
4.873183,13,11,0,10412
2.804761,12,13,0,10225
32.350467,10,16,0,9090
28.099850,9,18,0,8902
7.623846,8,20,0,7350
37.254258,8,18,0,7082
5.215368,9,18,0,7568
5.445063,10,18,0,8023
4.756334,9,19,0,7259
3.114507,9,20,0,6887
8.809252,10,20,0,7392
7.934340,11,20,0,7974
7.856204,11,18,0,7900
6.590304,8,21,0,6833
8.071174,8,22,0,6711
7.871976,9,22,0,7108
3.063393,8,24,0,6702
4.038748,8,25,0,6773
3.899897,7,24,0,6018
3.736123,6,21,0,5490
3.441510,8,21,0,6317
6.421573,7,22,0,5859
4.798058,5,16,0,4627
4.120670,4,17,0,4179
1.948474,5,13,0,4598
2.581184,6,13,0,4974
2.062761,6,14,0,4985
11.271022,6,18,0,5042
4.289144,7,10,0,5380
5.571987,7,19,0,5533
38.302644,6,12,0,5140
4.317103,7,12,0,5488
2.916522,8,12,0,6053
37.808959,6,11,0,5460
5.053102,6,11,0,5568
2.337492,8,11,0,6390
4.649198,8,11,0,6415
7.389032,8,12,0,6321
5.857715,8,11,0,6242
2.640361,8,12,0,6203
4.679963,9,12,0,6581
5.118158,9,13,0,6476
3.051180,8,12,0,5966
2.078875,9,12,0,6207
4.022792,10,12,0,6556
2.827715,10,13,0,6531
1.933386,10,14,0,6579
4.373097,9,14,0,6373
2.785582,10,14,0,6864
5.838777,9,15,0,6402
4.405830,10,15,0,6826
5.476937,10,16,0,7051
3.580520,9,18,0,7032
1.515324,10,18,0,7493
1.926893,9,19,0,7128
8.091608,9,17,0,7140
4.990863,8,17,0,6577
3.250477,9,17,0,7084
3.608821,10,17,0,7408
40.164408,11,17,0,7770
4.655497,12,17,0,8105
7.236764,10,15,0,7360
6.330464,10,16,0,7294
3.312690,10,17,0,7418
5.373729,9,19,0,7118
2.908786,9,20,0,7359
3.705422,9,20,0,7440
36.855590,8,22,0,6824
3.890008,8,22,0,6582
6.583820,7,24,0,5949
6.880308,7,25,0,5492
5.239773,8,25,0,5610
41.732220,9,25,0,5780
4.619483,8,27,0,5019
3.430493,7,20,0,4608
1.799915,7,21,0,4571
2.322759,7,15,0,4645
3.556631,6,17,0,4225
3.220495,6,18,0,4105
4.479050,3,5,0,2628
4.456585,3,6,0,2505
1.362450,4,6,0,3097
2.384603,5,6,0,3323
2.898425,6,6,0,3535
3.497524,7,6,0,3937
1.832123,8,6,0,4521
2.109659,9,6,0,5393
3.778352,10,6,0,6180
4.293130,11,6,0,6989
4.281016,12,6,0,7726
2.206082,13,6,0,8432
3.340598,14,6,0,9119
44.286282,15,6,0,9699
3.646553,13,4,0,10035
2.845001,12,6,0,10796
4.110426,11,8,0,10900
4.245689,6,13,0,8706
5.088031,5,15,0,6931
2.199307,5,12,0,6069
50.451286,5,12,0,5704
3.161520,6,12,0,6159
2.334578,7,12,0,6783
3.276448,7,11,0,6577
2.916467,8,11,0,7308
3.374133,9,11,0,7809
1.890637,10,11,0,8354
3.801311,11,11,0,9032
2.173015,12,11,0,9546
4.307942,13,11,0,9992
8.260472,12,4,0,9267
11.466176,13,4,0,9912
5.587444,14,4,0,10710
9.627018,12,7,0,10261
3.915117,10,9,0,8999
6.723669,8,11,0,7818
6.365988,59,40,0,40058
9.250217,46,47,0,31299
34.340055,1082314521,31225,31225,1078109832
9.659167,1610612736,-1429094400,-1435132400,-1479942651
