#Stereo rect[ms], MP culling[ms], MP creation[ms], LBA[ms], KF culling[ms], Total[ms]
7.809640,0.984800,13.360986,6.162105,6.162105,137.175743
15.409561,0.777394,14.418719,11.296023,11.296023,135.223200
6.929841,0.948290,13.342694,2.486657,2.486657,126.005854
13.187570,0.865162,14.213229,10.993361,10.993361,140.112303
7.077284,0.781472,13.328199,4.303548,4.303548,141.362451
8.368379,0.790078,13.967220,5.676189,5.676189,149.644284
7.010657,0.840115,13.764344,5.276256,5.276256,155.837780
7.305926,0.788994,14.920458,4.990312,4.990312,144.187350
15.886173,0.999603,16.230151,10.834690,10.834690,193.043185
7.388613,0.947144,17.323873,4.994219,4.994219,176.144785
8.521660,0.860119,16.341671,5.025559,5.025559,169.523565
6.841689,0.589596,14.720281,5.256707,5.256707,156.530076
7.678234,0.546726,14.130806,7.119817,7.119817,138.092199
7.438124,0.606358,14.696940,13.048226,13.048226,156.215383
7.138703,0.553097,14.374550,4.401056,4.401056,126.432043
14.041060,0.462285,16.473599,7.753790,7.753790,153.754326
7.992450,0.615867,13.929398,4.991997,4.991997,140.671331
9.553955,0.715004,16.662814,7.694516,7.694516,154.978316
8.522618,0.689747,15.637699,14.949655,14.949655,203.669387
12.866209,1.846685,19.776039,12.375132,12.375132,231.711854
14.724657,0.799205,38.100476,12.161597,12.161597,216.656991
11.381116,0.606819,14.786768,5.352007,5.352007,163.601225
11.910947,0.698273,15.888802,12.773708,12.773708,208.233682
10.760234,0.781772,16.626734,3.344034,3.344034,181.073764
9.535806,0.609133,14.456119,5.720102,5.720102,178.224923
17.601158,0.681661,16.523149,9.616121,9.616121,176.086885
10.908096,1.022443,15.293764,6.223284,6.223284,174.460819
9.921774,0.972448,14.098146,4.070514,4.070514,180.090066
9.643298,0.917244,13.763757,6.553518,6.553518,211.339407
9.150148,0.833856,13.276559,20.558164,20.558164,194.834473
8.527049,0.917505,13.992862,8.001528,8.001528,215.796490
8.600131,0.790138,13.945702,21.433750,21.433750,198.244545
