#Stereo rect[ms], MP culling[ms], MP creation[ms], LBA[ms], KF culling[ms], Total[ms]
6.538977,0.281552,16.611514,13.586331,13.586331,107.411680
7.175725,0.312934,16.161203,12.150402,12.150402,124.513950
6.970583,0.307978,27.244434,5.963360,5.963360,127.014167
7.069414,0.373207,16.211469,6.041128,6.041128,133.605896
8.678477,0.387737,16.801334,5.896057,5.896057,124.138654
7.388814,0.313967,15.470869,6.174799,6.174799,141.109733
7.080942,0.297084,17.208743,5.822939,5.822939,165.731233
8.261824,0.713909,18.063331,1.393379,1.393379,138.791354
7.398612,0.330469,17.166101,5.660015,5.660015,152.115222
6.961000,0.267785,18.725606,1.942052,1.942052,131.673069
8.075276,0.357551,26.365267,12.812728,12.812728,147.239062
7.527888,0.335967,18.187815,6.862004,6.862004,181.757050
7.869360,0.338877,17.808239,6.209236,6.209236,130.966380
8.019044,0.290878,19.970823,6.584274,6.584274,146.667304
6.813085,0.410992,16.547837,5.768726,5.768726,129.204195
7.570867,0.367866,16.243150,6.980531,6.980531,111.669167
7.143677,0.326322,16.783638,8.542245,8.542245,149.622542
7.692979,0.366889,17.161082,8.760693,8.760693,104.760744
8.398727,0.356367,19.892641,7.294452,7.294452,142.013513
8.674367,0.313073,18.070315,6.030343,6.030343,108.808982
6.649154,0.334120,16.633876,7.248770,7.248770,130.911820
7.186705,0.313093,17.250903,6.309028,6.309028,121.954999
6.872121,0.374603,20.177589,6.584756,6.584756,125.413185
8.294686,0.372417,17.958253,8.121158,8.121158,122.822626
8.918650,0.318141,17.272433,6.047942,6.047942,135.138249
6.875786,0.326356,28.849443,13.020939,13.020939,144.048328
6.879242,0.333532,18.095679,7.119876,7.119876,135.567584
7.403977,0.317957,17.116949,5.839307,5.839307,144.607614
7.293921,0.309559,16.798045,7.031460,7.031460,123.001059
8.437777,0.336196,20.079270,9.230355,9.230355,122.003029
10.963688,0.287832,18.803390,13.612377,13.612377,137.094833
7.040077,0.281198,23.710028,7.250612,7.250612,103.219703
7.307388,0.296179,16.583508,6.688257,6.688257,128.575619
6.973492,0.295433,15.953485,6.357113,6.357113,132.180387
7.654646,0.374950,18.081546,5.975407,5.975407,84.676187
9.344071,0.449527,17.411505,13.116548,13.116548,117.660548
7.212016,0.330917,16.703386,8.332788,8.332788,100.566275
7.288828,0.319255,15.933415,8.145770,8.145770,99.665327
7.211330,0.297293,16.961466,7.081161,7.081161,78.215713
7.318397,0.315341,18.092648,6.975445,6.975445,98.707040
7.259582,0.353688,20.976216,8.350989,8.350989,96.146402
7.745736,0.385080,30.092529,6.093909,6.093909,129.995574
7.542939,0.283661,17.723912,5.935117,5.935117,116.011383
7.443671,0.286355,17.773132,9.477127,9.477127,92.486265
7.940107,0.272451,18.968520,3.213032,3.213032,133.815503
7.386307,0.276366,17.082980,2.947308,2.947308,109.521270
8.746803,0.238015,18.985476,1.537012,1.537012,122.260896
8.552927,0.234361,19.804640,7.082518,7.082518,94.931371
10.121109,0.238126,20.733753,2.841663,2.841663,101.704915
11.387852,0.304008,22.160053,1.374124,1.374124,111.381361
9.556016,0.207142,30.829032,2.399320,2.399320,113.592135
9.075991,0.217820,31.075583,1.412919,1.412919,112.530061
8.988360,0.181175,26.410173,5.015644,5.015644,110.100326
9.111657,0.185222,18.037747,2.487971,2.487971,103.582303
9.811753,0.219061,18.824960,1.509406,1.509406,115.410450
8.704806,0.158402,19.309031,1.651576,1.651576,117.719947
