#LBA time[ms], KF opt[#], KF fixed[#], MP[#], Edges[#]
4.572223,38,24,0,14543
8.880543,37,26,0,14207
6.680581,55,21,0,20178
12.841239,50,22,0,18451
7.806839,44,25,0,17644
6.139772,52,22,0,19197
5.515891,51,23,0,19401
11.114442,61,27,0,22640
5.067349,57,20,0,21614
6.829853,55,22,0,21004
3.114527,68,27,0,25002
6.356221,60,20,0,22409
10.636294,61,20,0,22639
6.802268,61,21,0,19289
3.528243,69,30,0,22081
5.101317,72,28,0,22480
4.865902,72,27,0,22425
3.514401,71,27,0,22114
5.624269,69,23,0,21750
5.760470,68,20,0,17452
11.480956,70,19,0,16270
7.985477,72,21,0,16371
8.604971,72,22,0,16417
4.383142,67,24,0,15556
9.098437,56,29,0,12099
4.176061,65,44,0,15472
7.083408,60,47,0,14648
6.357047,58,34,0,12309
5.356437,64,29,0,12903
8.964548,56,38,0,12300
2.862338,59,36,0,12761
6.186985,61,32,0,12973
5.376629,50,44,0,12352
6.340003,81,20,0,15592
6.734710,52,50,0,14536
8.064608,63,35,0,15008
4.161883,46,52,0,14432
6.498849,45,54,0,14590
4.123560,78,28,0,18576
5.622835,77,30,0,18754
3.520883,79,29,0,19887
8.488735,85,25,0,19539
9.656843,87,25,0,21088
5.792191,86,38,0,22364
4.837764,86,27,0,20285
5.203560,89,24,0,21100
7.974675,83,28,0,20369
4.550781,76,35,0,17762
6.135668,72,40,0,17589
10.107363,86,27,0,18133
3.119314,80,34,0,18069
4.723927,84,31,0,19110
2.467642,82,33,0,18565
6.325021,74,42,0,15836
5.583135,75,42,0,15536
10.127033,59,60,0,14767
3.598937,58,62,0,14953
4.454487,58,63,0,15214
9.651535,58,64,0,14643
3.634426,61,62,0,15141
4.105712,68,56,0,16039
6.201185,71,54,0,16854
11.730158,63,63,0,14374
11.296109,65,62,0,14473
10.186058,68,60,0,14845
9.509895,68,59,0,14957
5.105182,66,62,0,15027
5.727836,72,57,0,15887
6.499023,74,56,0,16810
8.329594,72,59,0,16485
6.606173,70,62,0,17228
8.311845,72,60,0,16790
7.579327,71,62,0,15244
3.301165,67,67,0,14881
7.311376,74,61,0,15520
4.260586,67,68,0,13952
2.579580,68,68,0,13910
9.592640,68,69,0,14242
3.407957,55,79,0,12316
6.000293,65,70,0,12782
9.696859,55,81,0,12178
6.186844,55,82,0,12551
9.533398,56,81,0,12758
8.721621,57,82,0,12866
9.462779,59,80,0,13353
9.256371,58,82,0,13156
10.518126,62,80,0,13381
5.520093,60,82,0,13868
6.601059,60,83,0,12929
6.731648,61,83,0,13061
9.011782,62,83,0,13601
3.712982,62,84,0,14014
8.949209,65,81,0,14435
6.632987,66,82,0,14789
6.264074,65,83,0,15177
4.786979,66,85,0,15671
5.674380,67,86,0,15926
6.634399,69,83,0,16229
3.260226,68,85,0,17138
4.544844,70,83,0,16871
8.854185,70,84,0,17618
6.132542,66,85,0,15740
16.542205,65,86,0,15329
3.802784,66,84,0,14709
16.686970,66,81,0,13395
13.286385,61,77,0,12616
10.365250,61,76,0,12772
16.129941,59,73,0,11969
7.199242,63,71,0,12104
13.201089,55,78,0,12221
8.538987,43,87,0,11907
5.078976,42,88,0,12071
11.496676,40,90,0,12357
11.519756,34,86,0,11117
10.250718,36,93,0,12287
15.243377,36,79,0,11441
7.961235,35,75,0,11369
8.238436,40,84,0,11922
8.058809,38,78,0,11499
2.602280,42,83,0,11979
10.562897,44,83,0,12300
10.257274,42,82,0,12028
10.134623,45,89,0,13283
6.684858,42,81,0,12576
5.326517,46,87,0,13846
3.479173,47,93,0,13750
8.946245,47,87,0,13888
6.139251,50,91,0,14696
9.373368,50,95,0,14927
11.664012,51,94,0,14387
8.166481,51,90,0,13921
3.372479,52,87,0,13928
6.091940,52,81,0,13894
3.244377,50,75,0,12570
4.461230,52,71,0,12604
8.676850,56,74,0,13464
5.880452,58,73,0,13054
7.969952,59,87,0,13910
12.587283,59,76,0,13346
0.000000,59,70,0,13519
6.681058,58,74,0,13503
4.156401,59,86,0,13893
11.316214,60,83,0,13931
7.294528,62,76,0,13937
4.497836,63,76,0,14032
6.524926,66,74,0,14416
8.928234,64,80,0,14318
10.577541,66,84,0,15235
9.609023,67,78,0,13495
4.757297,66,82,0,12729
4.889786,67,82,0,13684
6.397963,70,71,0,12420
10.626133,69,77,0,13210
8.966317,70,83,0,12884
12.423205,68,87,0,11723
6.218956,72,72,0,11520
4.519538,72,77,0,11792
8.845555,73,71,0,12079
4.037428,74,81,0,12343
10.330412,76,82,0,12514
3.569431,76,82,0,12667
6.185465,77,68,0,12729
9.868276,79,67,0,12808
6.613664,79,76,0,13119
5.860236,79,77,0,13135
5.806446,79,84,0,13313
9.550410,81,82,0,13503
5.961927,81,86,0,12175
6.743069,81,80,0,12099
5.424245,85,77,0,13040
7.960824,84,75,0,12637
5.977929,84,76,0,13234
10.901694,87,76,0,12677
8.079969,88,82,0,12740
7.501934,88,86,0,13539
7.778972,90,85,0,13080
9.321540,84,92,0,11863
5.777449,89,75,0,11707
8.117520,90,84,0,11950
10.043496,82,91,0,10331
6.574309,88,77,0,10150
6.031416,83,86,0,10331
8.341309,87,81,0,10846
6.404683,87,79,0,11152
6.137318,86,81,0,11024
5.837949,91,81,0,11221
5.737433,93,80,0,11448
8.654660,91,83,0,11461
6.490403,80,94,0,10297
6.664199,83,96,0,10244
8.645150,87,84,0,10512
6.668812,64,106,0,9203
4.776567,61,106,0,9103
8.941294,60,108,0,10022
7.110266,54,113,0,9257
5.083307,53,115,0,9484
13.953819,55,113,0,9781
10.440895,57,113,0,10306
9.615732,56,112,0,10549
10.092603,52,117,0,10555
13.797253,52,118,0,10571
9.449784,51,111,0,10342
6.030788,58,108,0,10806
6.862595,56,110,0,10932
7.134346,57,118,0,11519
9.249467,65,111,0,12118
5.952666,62,115,0,12973
7.167707,61,116,0,12222
9.800806,65,116,0,12718
16.189593,63,116,0,12674
12.692565,65,115,0,13411
7.230075,66,115,0,13056
6.317596,66,118,0,13372
11.550859,66,117,0,13537
6.661256,62,117,0,11876
15.483742,57,117,0,11519
9.814497,60,110,0,12074
7.715876,54,107,0,10785
8.002782,48,108,0,9938
20.878897,39,118,0,9806
10.625493,45,113,0,10229
4.865826,41,104,0,10096
4.578096,38,109,0,10145
6.880583,46,116,0,10822
7.751463,3,1,0,3008
6.730367,4,1,0,2991
8.333644,5,1,0,3486
10.863253,6,1,0,4307
8.790970,7,1,0,4962
0.003181,8,1,0,5493
0.001672,9,1,0,6129
0.822030,10,1,0,6722
5.081539,11,1,0,7309
3.355088,12,1,0,7964
2.421655,13,1,0,8548
3.896624,14,1,0,9166
4.000625,15,1,0,9672
6.334879,16,1,0,10035
9.976285,17,1,0,10423
10.594813,18,1,0,10788
12.368564,19,1,0,11079
15.224603,20,1,0,9538
22.603865,21,1,0,10064
10.237039,22,1,0,10456
11.341748,23,1,0,9381
8.953105,24,1,0,9905
11.219215,25,1,0,10320
8.188140,26,1,0,10783
12.199827,27,1,0,11224
11.086857,28,1,0,12088
9.698922,29,1,0,12209
14.026306,30,1,0,12588
9.403972,31,1,0,13083
15.407357,32,1,0,13477
28.010820,33,1,0,13831
13.096066,34,1,0,14857
6.975314,35,1,0,12820
11.301646,36,1,0,12679
7.088586,37,1,0,13306
11.588117,37,1,0,13777
13.517164,38,1,0,14373
14.240541,39,1,0,14734
8.659295,34,7,0,14827
7.005841,39,3,0,15192
9.333613,35,8,0,15020
12.021526,34,10,0,15063
12.854712,34,11,0,15112
15.251111,33,13,0,14797
11.613673,35,12,0,15652
10.674747,37,11,0,16270
10.830544,30,19,0,12026
13.210782,25,25,0,10712
21.914414,28,23,0,12112
10.476428,18,34,0,9618
13.174024,20,33,0,10553
13.546997,14,40,0,7144
22.495510,14,41,0,7283
11.086564,9,44,0,5978
15.313746,10,44,0,6478
13.976196,11,44,0,7120
9.721112,12,44,0,7515
9.950968,13,44,0,7962
10.818655,14,44,0,8463
10.625384,15,44,0,9035
9.096645,16,44,0,9535
11.929053,17,44,0,10047
12.226533,18,44,0,10397
11.336742,19,44,0,10777
12.307422,20,44,0,11114
11.129522,21,44,0,11538
8.572067,22,44,0,12031
10.575619,23,44,0,12428
8.996856,24,44,0,12842
12.114607,25,44,0,13236
16.841931,26,44,0,13697
4.777924,27,44,0,13909
11.591830,27,44,0,13937
14.226330,27,45,0,13867
12.528790,27,46,0,13880
13.839450,28,46,0,14252
13.681114,31,44,0,15438
7.023461,30,46,0,14853
7.506722,30,25,0,14743
5.517650,31,25,0,15090
7.161952,33,46,0,15710
8.360078,34,46,0,16033
10.342940,35,46,0,16290
10.018461,36,46,0,16650
14.818001,37,46,0,16965
12.681504,35,26,0,13937
6.073593,34,27,0,13704
12.874177,37,26,0,14460
8.817892,29,15,0,12306
12.751167,31,14,0,13121
4.625819,34,15,0,13454
13.996636,35,15,0,13809
11.174704,37,17,0,14815
8.259758,43,26,0,16053
8.881151,32,18,0,12272
6.074668,34,17,0,14027
8.850743,35,17,0,13202
7.906835,35,18,0,13037
14.705932,33,26,0,14418
8.490981,45,16,0,16586
13.767398,40,22,0,16348
11.778566,38,39,0,16838
12.355797,41,20,0,16737
11.670146,38,27,0,17326
14.425996,48,31,0,19168
13.369640,49,30,0,19162
12.042978,43,19,0,15838
7.149348,43,20,0,13846
7.549853,34,30,0,12684
8.300392,43,22,0,14555
10.260206,42,24,0,14940
11.877889,41,26,0,13909
5.652830,36,32,0,12863
12.238204,38,31,0,13163
11.643190,36,34,0,11893
8.207757,42,29,0,12757
9.203904,36,36,0,12686
13.038854,36,37,0,11821
14.480667,36,37,0,11770
12.804959,36,39,0,12327
9.460717,41,35,0,12890
9.144891,36,39,0,10461
5.913736,37,39,0,10448
7.526599,37,40,0,10705
11.398351,38,40,0,10901
14.923543,38,41,0,10986
15.188509,36,44,0,10866
14.626054,42,39,0,11463
11.632106,43,39,0,11627
10.993516,43,40,0,11671
15.731522,45,39,0,11853
9.037273,46,39,0,11908
11.853343,48,38,0,12227
9.210461,49,39,0,12586
5.769881,48,40,0,12250
9.625828,50,39,0,12458
9.543321,51,39,0,12582
9.146226,53,40,0,13652
9.685580,55,39,0,14091
7.183143,50,43,0,11590
9.504304,54,40,0,12215
7.951301,53,42,0,12531
5.308192,54,42,0,13068
8.816578,58,39,0,13708
5.942624,50,46,0,13220
5.161287,56,43,0,14131
7.504746,55,45,0,14416
8.559375,56,46,0,13145
9.589687,54,48,0,13199
7.195617,47,55,0,11811
6.094339,48,58,0,13964
9.515052,35,70,0,11380
7.245544,38,67,0,12333
8.902983,34,73,0,12392
14.258193,28,79,0,9109
13.799927,29,78,0,9117
10.820556,29,73,0,8700
12.059837,28,75,0,8579
7.191057,30,70,0,9288
16.010850,29,72,0,9225
19.598964,30,72,0,9502
18.356513,31,72,0,9849
15.119866,32,72,0,10055
15.291321,32,63,0,10165
14.233735,34,62,0,10561
12.806544,35,62,0,10994
12.460830,36,62,0,11369
13.040462,34,65,0,11314
9.897741,37,63,0,11801
10.506390,37,64,0,11974
10.730754,40,62,0,12350
12.654265,38,65,0,12349
8.293704,39,64,0,12667
6.987701,39,65,0,12755
9.499527,41,64,0,13049
8.633979,40,66,0,13222
4.328557,40,67,0,13350
4.864057,41,67,0,13629
4.347729,41,67,0,13873
5.767635,42,67,0,14066
10.910249,42,66,0,14192
5.206448,43,66,0,14455
3.711549,44,66,0,14609
8.218439,42,63,0,14747
6.525436,42,61,0,15222
4.877019,41,61,0,15355
5.145134,42,61,0,15585
7.829582,39,63,0,15257
5.374946,39,58,0,15259
9.011610,40,58,0,15506
9.949037,41,58,0,15788
7.521529,38,34,0,15202
5.470372,37,32,0,15423
8.879979,38,32,0,15733
7.685566,35,33,0,15292
8.488962,35,34,0,15430
9.054534,36,34,0,15666
9.743628,38,33,0,16236
9.645368,36,34,0,15995
9.722958,39,34,0,16685
12.372017,40,34,0,16980
10.051486,41,34,0,17362
9.707021,39,35,0,15391
6.146753,39,36,0,16221
12.076360,38,38,0,14793
6.341142,39,38,0,14327
8.575682,38,40,0,12973
11.921432,37,42,0,12871
20.846432,36,44,0,12939
9.954628,35,45,0,12633
20.928079,31,50,0,11868
14.512368,34,48,0,12403
12.658683,36,47,0,13022
11.201410,34,49,0,12531
10.059498,34,47,0,12368
6.267050,35,47,0,12517
5.252174,34,49,0,12498
8.776770,31,36,0,10627
6.066634,33,48,0,12015
9.409433,33,36,0,11257
12.894575,32,37,0,11213
9.678686,32,38,0,11229
9.545416,33,38,0,11450
10.826201,34,38,0,11721
8.359101,35,38,0,12134
13.678173,36,38,0,12572
6.449377,36,39,0,12751
7.360163,38,38,0,13339
12.704942,37,37,0,13338
11.762596,38,37,0,14294
12.419263,39,37,0,13995
16.241978,40,37,0,14869
17.130172,42,39,0,15926
14.011509,38,38,0,13175
11.656033,39,38,0,14146
12.779849,39,32,0,12580
19.454415,40,32,0,10909
25.953971,40,33,0,9570
18.431172,38,36,0,9654
19.158054,40,35,0,10090
19.199459,41,35,0,10439
19.905836,41,36,0,9383
17.056730,42,36,0,9535
12.267906,36,42,0,9301
11.748430,39,41,0,10188
7.269005,34,25,0,9509
14.572294,35,25,0,9745
16.817400,37,30,0,10112
10.931712,38,30,0,10391
3.825799,38,25,0,10680
8.662292,40,30,0,10999
16.842896,40,25,0,11119
14.753081,42,30,0,11855
13.082734,42,25,0,11408
6.649978,43,25,0,11777
14.115098,40,29,0,11689
14.024634,42,28,0,10548
18.978067,44,27,0,10506
9.931862,45,27,0,10699
15.395438,42,31,0,10577
10.961240,45,29,0,10838
10.321868,46,29,0,11026
10.428626,47,29,0,11187
14.248520,46,31,0,11236
9.961521,46,32,0,11441
4.145327,43,34,0,11252
9.499689,41,36,0,11046
8.621223,46,33,0,11761
13.488612,46,34,0,11750
11.919174,40,38,0,11005
6.185248,47,35,0,12052
8.883583,44,37,0,11980
9.891858,42,38,0,10448
13.126593,42,39,0,10604
12.511951,43,40,0,11020
9.262691,47,37,0,11370
8.508819,37,47,0,11399
11.200857,36,47,0,11028
11.023447,33,50,0,11112
11.579237,43,43,0,12213
11.255875,29,56,0,10912
12.587706,40,47,0,12506
7.514733,33,54,0,11798
8.419864,38,51,0,13093
10.365738,28,62,0,12468
11.406385,18,59,0,7829
7.675327,19,59,0,8111
11.529885,21,58,0,8425
10.643937,21,58,0,8544
6.769688,22,58,0,8879
10.983571,23,54,0,9167
8.065204,24,52,0,9416
7.437015,25,52,0,9576
11.704700,26,52,0,9768
15.294716,27,52,0,10028
17.101794,28,52,0,10394
16.270149,29,52,0,10797
14.315210,30,52,0,10964
7.814449,31,52,0,11207
10.925166,32,52,0,11451
14.582769,33,44,0,10153
9.852785,33,45,0,10055
8.598815,34,45,0,10414
8.433412,34,46,0,10609
7.374147,35,46,0,10767
8.311063,32,40,0,9526
9.529631,32,36,0,9257
7.905283,30,32,0,9214
12.921848,30,33,0,9419
12.585534,30,34,0,9436
8.596591,29,36,0,9392
6.594503,29,35,0,9231
8.405359,30,35,0,9437
8.532365,30,33,0,9347
9.748621,28,33,0,9080
9.018785,30,34,0,9421
9.626490,29,33,0,8998
9.401691,28,35,0,8789
7.167392,27,36,0,8477
8.721881,26,37,0,7003
10.373869,26,38,0,6812
12.559110,25,40,0,6762
11.887095,30,36,0,7549
9.511806,28,39,0,7121
16.436074,27,41,0,6949
7.222302,28,41,0,7340
10.093825,28,42,0,7452
13.949177,27,35,0,7513
14.745449,32,40,0,8163
6.130554,30,43,0,8033
13.117648,26,39,0,7936
13.396216,32,43,0,8641
15.896393,35,41,0,9176
7.738445,34,43,0,9260
8.837161,35,43,0,9596
15.461943,34,45,0,9750
10.739557,31,39,0,7901
15.033343,1070449865,1077903752,23735,1069607355
8.387111,0,-634418209,0,0
10.879992,0,1079286755,0,0
17.251608,0,110226041,0,-681578495
10.319198,0,1078099383,0,29430
9.648561,0,1379062459,0,0
16.028979,0,1079117551,0,0
