#LBA time[ms], KF opt[#], KF fixed[#], MP[#], Edges[#]
16.049667,21,10,0,15995
3.947235,18,14,0,14262
5.153341,19,14,0,14968
16.646683,20,14,0,15454
3.592381,19,16,0,15260
6.133008,21,15,0,16049
16.760954,23,14,0,17154
6.413444,18,19,0,14174
4.167442,21,18,0,16274
4.806531,21,18,0,16852
8.209504,23,18,0,18991
7.094611,21,20,0,16166
8.771417,22,20,0,16708
5.869824,21,22,0,16016
6.748562,22,22,0,16646
9.426130,24,21,0,18012
4.207218,22,24,0,16777
8.158404,32,47,0,27409
3.765547,32,48,0,27523
18.927219,31,50,0,27448
13.297012,32,50,0,28223
10.808711,33,50,0,29531
9.790526,34,50,0,29935
7.602016,34,51,0,30056
11.198479,34,52,0,30082
8.328976,32,55,0,29921
7.835250,29,58,0,27790
16.128054,-1066390130,-1061457384,0,1079137805
9.476361,1434838124,328100010,-13598080,-1742176174
