#Stereo rect[ms], MP culling[ms], MP creation[ms], LBA[ms], KF culling[ms], Total[ms]
9.737064,1.177793,15.928810,5.879316,5.879316,141.181136
9.279886,1.292097,30.349797,6.074220,6.074220,170.840115
9.896569,2.078037,19.671027,4.846405,4.846405,129.981260
8.879295,1.386447,15.035643,19.573520,19.573520,106.912267
10.748134,1.475619,14.167848,24.373176,24.373176,118.865787
9.311600,1.417289,12.623531,3.411322,3.411322,81.887354
10.862070,1.868937,21.234201,4.287672,4.287672,123.773223
9.196553,1.541147,12.827582,2.342786,2.342786,71.853853
11.601524,1.387077,12.174923,2.308101,2.308101,68.223170
11.258636,2.184188,14.284465,1.597338,1.597338,73.445996
9.617700,1.386556,14.007101,1.776487,1.776487,76.172841
11.180135,1.593712,10.537307,2.447461,2.447461,61.887907
10.129281,1.972928,15.736081,4.099395,4.099395,127.735249
12.263286,1.838247,20.476954,1.925563,1.925563,79.803990
9.476437,1.482090,13.757475,17.232492,17.232492,108.011148
8.837520,1.277235,15.309578,18.326300,18.326300,103.851066
10.064535,1.665645,16.413027,16.110789,16.110789,106.553392
9.920865,1.460171,18.069238,4.406178,4.406178,83.900568
11.621384,1.416605,16.794304,14.242864,14.242864,114.649845
10.161773,2.398186,20.582779,8.649566,8.649566,125.857569
11.901240,1.766575,24.918259,3.128128,3.128128,156.064019
15.292392,1.757586,18.949953,6.524740,6.524740,148.309669
9.610415,1.677881,20.561269,3.008310,3.008310,155.900084
8.545056,1.170682,16.050518,2.891368,2.891368,129.876673
10.073838,1.198929,19.623564,5.133680,5.133680,132.236265
10.046808,1.645442,20.114250,23.453260,23.453260,124.755881
9.684515,1.131914,16.754322,2.712035,2.712035,153.356008
10.162197,1.361521,24.615637,2.552797,2.552797,153.639248
12.886174,2.336749,27.593506,2.703155,2.703155,161.015631
11.897495,1.518121,17.709509,5.255356,5.255356,141.538567
13.064804,1.831256,22.255645,1.980983,1.980983,137.767458
11.780947,1.944474,22.532182,3.216725,3.216725,122.818639
11.276144,2.435095,25.993008,2.776752,2.776752,179.663110
16.355608,2.197911,19.572392,5.205318,5.205318,138.005541
10.172317,1.517665,14.066539,2.072306,2.072306,69.453046
9.638778,2.112622,8.964074,2.053177,2.053177,48.609499
11.670233,1.673408,10.765677,3.254733,3.254733,66.280405
15.577831,3.053082,10.422861,1.313907,1.313907,77.835322
9.957254,1.578644,10.140821,18.624857,18.624857,112.734387
10.457168,2.156365,13.868186,2.091510,2.091510,68.290080
11.823911,1.919841,16.715012,2.206704,2.206704,80.048562
15.122241,2.371305,27.603623,14.798135,14.798135,117.000248
12.228264,1.662823,16.292935,3.472063,3.472063,85.082349
11.267448,2.343036,27.106662,1.741823,1.741823,85.267767
9.131779,1.484425,11.042161,1.654615,1.654615,63.451094
10.308123,1.442498,13.234666,4.703691,4.703691,73.731878
13.354176,2.644099,17.011657,3.749373,3.749373,87.999992
11.787570,1.822711,17.021849,2.702699,2.702699,66.274090
9.695322,1.424172,11.517954,1.499221,1.499221,55.744175
14.899273,2.730023,13.179941,3.017765,3.017765,90.402190
10.373934,1.608379,12.626789,1.717222,1.717222,55.784687
10.698535,1.356028,10.599210,1.279092,1.279092,77.284953
10.696752,1.830279,14.452604,3.894832,3.894832,76.009962
14.636287,2.276737,20.917141,3.066837,3.066837,83.571638
12.599120,1.673614,13.077241,5.240042,5.240042,94.468841
11.954872,1.473057,12.539028,7.367057,7.367057,94.813718
9.571405,1.780938,12.330459,5.994596,5.994596,101.047428
13.121244,2.143706,18.090082,19.575885,19.575885,124.293293
12.139130,1.646854,12.677486,2.749293,2.749293,62.816148
11.179890,1.468824,13.346756,3.095995,3.095995,81.859655
11.399168,1.685849,14.052546,2.320868,2.320868,74.958028
11.332271,2.411360,14.865847,2.386124,2.386124,82.356641
9.342834,1.172288,12.533473,1.999287,1.999287,60.769156
11.813515,1.784781,16.722241,2.765784,2.765784,90.132620
9.704057,1.767563,15.103168,2.040084,2.040084,63.064037
10.243834,1.840190,12.888986,3.928541,3.928541,68.126576
9.611393,1.910115,13.725700,6.313622,6.313622,88.930771
9.716020,2.039433,15.157124,2.567692,2.567692,69.639671
9.995373,1.296146,10.198955,1.452051,1.452051,72.949175
10.208856,1.583084,13.160236,3.135207,3.135207,62.704296
10.910371,1.483067,12.104684,2.115903,2.115903,61.010743
10.719942,1.337421,13.404575,0.868382,0.868382,66.173429
11.086862,1.471755,12.044464,1.391083,1.391083,52.527428
9.800644,1.393200,13.223517,1.061436,1.061436,53.650110
9.250282,1.027946,15.819380,3.402355,3.402355,64.684759
11.524185,1.303278,19.952831,4.097994,4.097994,87.876159
10.330491,1.348093,14.207787,1.507895,1.507895,61.448854
8.262393,1.000132,14.805081,6.515470,6.515470,87.715247
8.962432,1.100475,15.860797,1.653563,1.653563,78.141283
10.195091,0.893839,14.660304,2.201026,2.201026,75.099925
9.391009,1.319552,14.691407,2.988476,2.988476,90.529766
11.249242,1.757282,11.252325,1.434192,1.434192,59.095338
9.633687,1.281436,9.076497,2.536220,2.536220,56.211756
9.663632,2.033799,8.487204,0.772501,0.772501,41.225999
10.061104,1.493272,8.878393,0.661768,0.661768,41.837989
9.888861,1.155288,10.541217,0.837811,0.837811,46.530692
9.780775,1.069166,8.145790,0.885089,0.885089,42.507723
9.128584,1.007449,10.807343,1.216169,1.216169,63.398144
11.271133,1.440967,14.973124,1.594234,1.594234,68.850849
9.482266,1.191797,11.125363,1.491209,1.491209,65.335095
10.830424,1.073715,11.427588,1.727482,1.727482,61.876627
8.878883,0.981795,10.736703,1.774489,1.774489,52.605241
8.649275,1.004322,11.068912,1.628256,1.628256,60.347029
8.614677,1.025535,12.507447,5.477558,5.477558,91.611690
8.761441,1.219035,14.112720,3.973367,3.973367,90.569327
8.907596,1.238522,14.399681,2.973787,2.973787,80.201504
10.754636,1.408280,19.159410,2.789049,2.789049,105.106119
10.084899,1.215963,16.687937,11.968450,11.968450,131.178084
10.005792,1.356507,16.138605,3.915762,3.915762,97.559090
10.380633,1.336498,15.682116,2.061015,2.061015,81.268945
9.269789,1.373735,15.665223,6.655872,6.655872,92.926093
9.254306,1.295983,14.183688,3.732479,3.732479,97.892066
10.650516,1.291282,16.096933,2.619096,2.619096,105.395687
9.524903,1.112786,16.735411,2.946973,2.946973,138.557458
9.213978,1.320670,15.558692,2.924132,2.924132,141.977503
10.486751,1.203510,17.741676,5.173968,5.173968,97.808910
8.777118,1.006765,15.469987,6.742895,6.742895,144.464243
11.126405,1.619963,18.618481,8.448784,8.448784,147.513891
10.952306,1.569872,16.289201,4.292742,4.292742,141.265308
11.044561,0.971396,16.931201,3.825940,3.825940,163.111102
8.898771,0.902481,18.175106,3.996663,3.996663,161.976561
8.761028,0.797914,16.744964,8.466003,8.466003,165.218278
8.016491,0.840079,14.711405,9.337717,9.337717,167.250553
8.573738,1.245362,26.698067,7.891516,7.891516,196.232389
11.151134,1.125998,16.724652,8.752517,8.752517,174.163738
10.177431,0.980037,18.963240,5.671460,5.671460,172.585859
11.462001,1.038704,19.977485,7.169259,7.169259,176.445222
10.265623,0.953603,20.840700,3.697055,3.697055,160.317614
12.772681,1.097783,19.769948,4.364653,4.364653,185.392245
13.647023,1.117465,19.585677,5.324878,5.324878,204.146224
10.333864,0.782217,18.025586,8.452952,8.452952,192.816702
10.916664,1.022148,21.624154,5.883437,5.883437,222.216928
13.606410,1.365886,27.040299,6.789305,6.789305,199.342950
9.218266,0.915357,22.861720,5.769371,5.769371,210.163996
11.583431,1.158544,20.713261,11.869052,11.869052,195.456081
11.589724,1.371715,21.093843,5.861465,5.861465,216.378555
10.835668,0.946361,19.316814,5.249732,5.249732,230.562884
13.136024,1.505040,32.354268,8.159338,8.159338,383.468090
13.606390,1.274955,29.511784,17.727031,17.727031,359.130460
12.681653,0.849481,30.449190,16.836839,16.836839,408.810709
15.635380,1.383679,52.825359,24.233122,24.233122,459.340041
12.271957,1.134238,24.088399,5.905518,5.905518,188.589729
13.300835,1.160987,26.987235,7.811692,7.811692,340.641079
14.063956,1.161530,25.947532,10.434142,10.434142,349.305063
12.335457,1.250431,23.649745,7.622003,7.622003,348.593927
12.021006,1.427614,24.108579,6.610169,6.610169,307.766565
